TPH;TSPH;CuTC;CuSC;RS;HumC;CAA;CO3;FeSol                            ;Alsol                          ;TCur;TAgua;HumAglo;HumDin;Alt;p80;M100;M200;diasREfec;Diasreposo;RLix;CuTRip;RecRip;STock;UM100;UM200;UM300;UM430;UM440;UM445;UM450;UM455;UM460;UM470;UM480;UM800;BH;BI;DF;FM;GD;GR;PD;PT;SV;K;KSER;SER;CLO;ARC;ARCSER;CLOSER
106216;104569.6;0.5;0.4;71;1.6;28.2;0.4;0.3;0.3;17.2;36.3;6.9;4.6;7.3;17.6;12.6;9.2;61.3;2;1.3;0.1;74;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101952;100568.5;0.4;0.3;64.1;1.4;28;0.4;0.3;0.3;20.6;37.9;7.2;4.3;7.2;16.8;15.2;12.1;48.1;1;1;0.1;77.1;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95428;93803.8;0.4;0.3;71.2;1.7;35.6;0.4;0.4;0.4;20.6;39;7.7;3.8;6.9;18.6;15.4;12.2;60.9;0;1.3;0.1;76;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86852;85061.9;0.5;0.3;65.1;2.1;35.8;0.3;0.4;0.4;19.1;34.2;7.4;4.1;6.5;15.8;15.2;5.7;44;0;1;0.2;65.2;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94132;91849.5;0.6;0.3;52.6;2.4;44.5;0.3;0.4;0.5;19.4;10.4;5.4;6.1;6.4;15.7;9.2;4.8;52.3;1;1.2;0.2;58.5;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93756;90831.7;0.6;0.3;50.6;3.1;34.6;0.3;0.3;0.4;20.9;10.3;6.2;5.3;6.3;15.5;7.9;3.2;41;0;0.9;0.2;63.7;52.1;0;0;1;0;94;5.1;0;0;0;0;0;0;0;1;0;0;99;0;0;0;0;86.8;7.6;1.8;3.8;0;0;0
91476;88235.9;0.9;0.5;59.1;3.5;51.1;0.4;0.5;0.6;18.6;11;6.5;5;6.5;15.6;10.4;5.6;56.1;0;1.2;0.3;66;21.3;0;0;0.8;0;80.9;7.7;4.4;0;5.6;0.6;0;0;0.2;1.9;0;0;95;0;0;3;0;80.1;6.3;10.9;2.6;0;0;0
91584;88486.2;1;0.6;66.2;3.4;44.4;0.3;0.4;0.5;19.9;11.1;6.5;5;6.5;16.6;10.2;7;44.4;4;1;0.4;64.1;15.9;0;0;0.4;0;50.4;13.9;14.8;0.1;18.5;2;0;0;0.6;4;0;0;85.6;0;0;9.8;0;64.7;3.1;32.2;0;0;0;0
80620;78727.5;0.7;0.5;64.5;2.3;38.9;0.3;0.4;0.4;18.1;16.6;5.8;5.7;6.7;16.4;11.1;6.7;54;4;1.5;0.3;56.2;22;0;0;0.1;0;59.2;20.7;12.5;0;6.7;0.7;0;0;0.2;24.7;0;0;71.5;0;0;3.6;0;81.3;6.1;12.6;0;0;0;0
86112;84158.2;0.8;0.6;67.2;2.3;42.7;0.5;0.3;0.4;20.7;22.5;6.6;4.9;5.9;17.4;10;4;39.7;2;0.9;0.3;62.5;23.9;0;0;0;0;59.8;28.9;9.2;0;2.1;0;0;0;0;39.1;0;0;57.9;0;0;3;0;89.5;5.5;5;0;0;0;0
72620;71043.8;0.8;0.5;71.3;2.2;36.1;0.5;0.3;0.4;21.8;29.4;7.3;4.2;5.6;17.5;10.3;4.6;62.3;2;1.8;0.3;64.5;20.9;0;0;0;0;49.9;38.5;4.8;0;6.8;0;0;0;0;44.6;0;0;45.5;0;0;9.9;0;86.5;0.2;13.3;0;0;0;0
74732;72160.4;0.8;0.5;68.3;3.4;34.5;0.4;0.2;0.3;21.6;30.5;8.6;2.9;5.4;15.9;13.3;7.7;42.3;1;1.2;0.2;69.8;36.4;0;0;0;0.1;34.5;30.4;7.4;18.1;9.5;0;0;0;0;0;0;0;100;0;0;0;0;39.8;3.8;56.4;0;0;0;0
73904;72635.8;0.8;0.5;64.9;1.7;32.7;0.4;0.3;0.3;21.5;29.9;6.8;4.7;5.9;17.3;8.2;5;53.5;0;1.5;0.2;73.4;31.6;0;0;0;0;13.5;34.8;21.7;11.7;18.3;0;0;0;0;0;0;0;91.4;0;0;8.6;0;45.7;11.8;42.5;0;0;0;0
75004;73011.7;0.8;0.5;67.8;2.7;31.9;0.4;0.3;0.3;21.7;29.9;7.8;3.7;6;16.9;7.7;1.9;37.7;1;1.1;0.2;71.5;30.7;0;0;0;0;3.5;37;30.8;8.2;20.5;0;0;0;0;0;0;0;83.1;0;0;16.9;0;55.7;17.1;27.2;0;0;0;0
69128;67049.6;0.7;0.5;64.6;3;33.6;0.4;0.3;0.3;21.9;30.9;8.3;3.2;6;16.6;10.3;9;45.9;0;1.4;0.2;70.3;30.6;0;0;0;0;6.6;48.3;24.3;5.3;15.6;0;0;0;0;0;2.8;0;72;0;0;25.2;0;62.7;14.4;22.9;0;0;0;0
62956;61563;0.6;0.4;61.6;2.2;36.7;0.3;0.3;0.3;20.3;29.6;7.2;4.3;5.4;16.4;14.8;11;33.9;0;1.1;0.2;62.3;30.5;0;0;0;0;12.1;68.3;12.7;0;6.9;0;0;0;0;0;7.9;0;52.3;0;0;39.8;0;75.3;9.6;15.1;0;0;0;0
61888;59895.5;0.6;0.4;64.8;3.2;40.9;0.3;0.3;0.4;21;31.3;8.5;3;5.5;15.1;12.1;7.5;40.8;0;1.4;0.2;69.7;29.9;0;0;0;0;15.7;65.2;10.9;0;8.2;0;0;0;3.1;0;20.4;0;43.8;0;0;32.8;0;82.1;9.4;8.5;0;0;0;0
49708;48677.9;0.8;0.6;72;2.1;38;0.3;0.3;0.3;18.1;34.6;7.3;4.2;5.2;16.2;8.5;4.7;28;0;1.1;0.3;68.7;29.4;0;0;0;0;18.9;62.4;9.4;0;9.3;0;0;0;5.9;0;31.7;0;36.1;0;0;26.4;0;88.3;9.1;2.5;0;0;0;0
49496;48083.2;0.7;0.4;65;2.9;38.5;0.3;0.3;0.4;17.5;30.5;7.7;3.8;5;16.2;9.9;7.4;22.8;1;0.9;0.3;60.8;25.1;0;0;0;0;18.6;38.7;17.6;0;23.8;1.5;0;0;14.7;0;12.1;0;59.9;0;0;13.3;0;87.8;4.8;7.4;0;0;0;0
45888;44749.5;0.5;0.3;51.2;2.5;35;0.2;0.3;0.3;19.2;30.8;7.5;4;5;15.5;14.1;9.4;23.3;0;1.1;0.2;59.6;22.2;0;0;0;0;18.3;24;22.6;0;32.7;2.4;0;0;20.3;0;0;0;74.6;0;0;5.1;0;87.5;2.1;10.4;0;0;0;0
72216;70273.3;0.5;0.3;59.8;2.7;27.8;0.3;0.3;0.3;19.8;33.4;8;3.5;5.5;16.3;11.5;6.8;29;2;0.8;0.2;61.1;28.6;0;0;0;0;21.9;26.4;20;2.6;26.6;2.4;0;0;16.2;0;0;0;79.7;0;0;4.1;0;78.2;1.7;20.1;0;0;0;0
74118;71928.6;0.8;0.4;58.9;3;43.2;0.3;0.3;0.4;21.6;23.5;7;4.5;5.7;15.6;9.9;7;34.6;3;1;0.3;66.6;46.3;0;0;0;0;36.4;36.4;9.7;13.2;2.1;2.4;0;0;0;0;0;0;100;0;0;0;0;41.3;0;58.7;0;0;0;0
77708;75866.8;0.6;0.4;63.7;2.4;31.9;0.3;0.3;0.4;20.1;31.8;7.6;3.9;5.9;16.3;10.7;7.9;46.2;3;1.2;0.2;62.7;28.2;0;0;0;0;21.5;11.3;18.6;1.2;47.2;0.2;0;0;0.3;5.6;0;0;75.4;0;0;18.7;0;94.1;0.5;5.4;0;0;0;0
78294;75956.6;0.5;0.3;59.5;3;27.6;0.4;0.3;0.3;21.7;32.6;8.4;3.1;5.8;16.5;9.2;7.4;29.4;3;0.8;0.2;68.7;25.6;0;0;0;0;20;8.7;19.5;0;51.8;0;0;0;0.3;6.2;0;0;72.9;0;0;20.6;0;99.4;0.6;0;0;0;0;0
75085;73070.5;0.6;0.4;61.7;2.7;35.2;0.5;0.3;0.4;19.2;31.5;7.8;3.7;5.9;17.2;15.3;11.4;42.4;2;1.2;0.2;60.4;29.2;0;0;13;0;75.7;6.7;0.9;0;3.6;0;0;0;0;0.3;0;0;98.7;0;0;1;0;81.4;0;18.6;0;0;0;0
100263;97386.3;0.7;0.5;68.6;2.9;34.4;0.6;0.3;0.4;19.2;32.3;8;3.5;6.4;16;12.7;6;40;1;0.9;0.3;62.7;28.4;0;0;12.2;0;59.6;13.6;4.6;0;10.1;0;0;0;0;11;0;0;88.3;0;0;0.6;0;82.3;0.5;17.2;0;0;0;0
88727;86257.5;0.7;0.5;65.6;2.8;37.8;0.5;0.3;0.4;17.8;36.8;8.2;3.3;6.9;17.7;9.4;6.7;44.3;1;1;0.3;63.7;25.1;0;0;7.9;0;4.2;34.1;18;0;35.9;0;0;0;0;43.3;0;0;54.2;0;0;2.5;0;87.6;1.8;10.5;0;0;0;0
66744;64830.9;0.7;0.5;69.1;2.9;35.7;0.5;0.2;0.3;17.6;31.3;7.8;3.7;6.1;18.1;10.1;7.9;29.9;8;0.9;0.3;61.4;26.4;0;0;6.5;0;11.5;36.6;19.9;4.4;21.1;0;0;0;0;34.6;0;0;63.6;0;0;1.9;0;78.3;7.9;13.8;0;0;0;0
81967;80370.3;0.7;0.5;66.9;1.9;38.3;0.5;0.3;0.3;16.4;27.9;6.4;5.1;5.9;16.2;11;6.3;38.5;7;0.9;0.3;54.8;29.4;0;0;4.6;0;14.8;44.1;18.6;7.3;10.7;0;0;0;0;31.1;0;0;66.5;0;0;2.3;0;75.3;9.5;15.2;0;0;0;0
73569;71723.8;0.6;0.4;65.9;2.5;34;0.5;0.3;0.3;17.8;29.6;7.3;4.2;5.9;15;6.5;4;26.6;1;0.7;0.2;62.5;36.7;0;0;0;0;11;67.5;9.6;8.2;3.7;0;0;0;0;37.7;0;0;56.9;0;0;5.4;0;84.6;2.3;13;0;0;0;0
75994;74206.3;0.6;0.4;62.1;2.4;36;0.4;0.3;0.3;18.2;33.5;7.5;4;5.9;13.9;15.5;5.7;38.4;1;1.1;0.3;52.4;47.4;0;0;1.2;0.5;40.1;23.9;19.3;8;7;0;0;0;0;7.4;2.1;0;89.5;0;0;1.1;0;73;5.7;21.2;0;0;0;0
74735;72230.9;0.6;0.4;68.2;3.4;38.5;0.4;0.3;0.3;19.9;35.1;8.9;2.6;6.1;13.7;7.4;1.2;37.9;1;1.1;0.2;66.1;36.1;0;0;3.3;1.3;45.5;23.7;22.9;0;3.3;0;0;0;0;0;5.6;0;94.4;0;0;0;0;90.9;7.7;1.3;0;0;0;0
82412;79907.6;0.5;0.3;57.5;3;31;0.3;0.3;0.3;18.6;30.3;7.9;3.6;5.8;14.9;10.3;5;31.3;5;0.8;0.2;64.9;18.6;0;0;2.2;1.2;33.8;27;21;13.6;1.3;0;0;0;0;0;2.1;0;97.9;0;0;0;0;93.5;3.2;3.3;0;0;0;0
80033;78123.7;0.5;0.2;47.2;2.4;28.3;0.2;0.3;0.3;18.6;40.1;8.3;3.2;6.2;14.4;9.9;7;33.3;5;0.8;0.2;69.8;1.9;0;0;1.5;1.1;26.5;29;19.9;22.1;0;0;0;0;0;0;0;0;100;0;0;0;0;95.1;0.4;4.5;0;0;0;0
75770;74169.7;0.5;0.3;68.4;2.1;34.6;0.3;0.4;0.3;21.1;40.3;8.3;3.2;6.1;15.8;9.2;6.3;38;4;1;0.1;69.7;0.9;0;0;11.8;3.4;38;25;12;9.9;0;0;0;0;0;0;0;0;100;0;0;0;0;92.8;2.7;4.5;0;0;0;0
76481;74688.7;0.7;0.5;67.7;2.3;34.1;0.3;0.3;0.3;20.8;40.7;8.5;3;6.1;14.9;9.1;10.6;30.5;4;0.8;0.2;75.1;2.3;0;0;12;0.4;38.4;35.9;12.2;0;1;0;0;0;0;0;0.4;0;99.6;0;0;0.1;0;85.8;6;8.3;0;0;0;0
79076;77090.5;0.7;0.5;67.5;2.5;38;0.4;0.3;0.3;18.4;36.6;8;3.5;6;14.6;17.7;13.5;43;4;1;0.3;61.6;10.9;0;0;0;0;20.5;58.2;16.1;0;5.2;0;0;0;0;0;1.9;0;97.8;0;0;0.4;0;70.6;8.8;20.6;0;0;0;0
78975;77313.5;0.5;0.3;60.1;2.1;32.1;0.4;0.3;0.3;20.4;40.6;8.2;3.3;6.1;15;14;10.2;24.1;3;0.6;0.2;62.8;19.6;0;0;0;0;19.5;40.7;21.7;5.7;8.2;0;4.1;0;0;0;0.6;0;99.3;0;0;0.1;0;64.6;19.6;15.7;0;0;0;0
72235;70294.4;0.4;0.3;67.5;2.7;34.7;0.6;0.3;0.3;20.1;40.6;8.8;2.7;6.1;15.2;11.7;7.6;43.6;2;1.2;0.2;55.5;23;0;0;0;0;19;32.8;24.3;8.3;9.6;0;6;0;0;0;0;0;100;0;0;0;0;62;24.6;13.5;0;0;0;0
75612;74711.5;0.5;0.4;68.5;1.2;38.9;0.9;0.2;0.3;20.4;38.9;7.1;4.4;6;14.8;18.2;10.2;34.5;2;0.9;0.2;63.3;8.8;0;0;0;0;6.2;66.8;7.9;14.2;3.1;0;1.9;0;0;0;0;0;75.7;0;0;0;24.3;87.5;7.9;4.5;0;0;0;0
80803;78858;0.5;0.4;66.3;2.4;35.6;0.6;0.3;0.3;19;39.9;8.3;3.2;6;15.6;8.6;7.2;43;1;1.1;0.2;67.5;15;0;0;2;0;19.4;69.8;0;8.8;0;0;0;0;0;0;0;0;57.9;0;0;0;42.1;93.1;0;6.9;0;0;0;0
81968;79861.9;0.7;0.3;44.3;2.6;34.6;0.3;0.3;0.3;20.4;41.1;8.7;2.8;6.2;14.3;14.6;11;38.3;1;1;0.2;66.8;26.7;0;0;4.2;0;40;55.8;0;0;0;0;0;0;0;0;0;0;51.3;0;0;0;48.7;85.9;0;14.1;0;0;0;0
80582;78967.8;0.5;0.3;56.8;2;51.4;0.6;0.2;0.3;14.7;40.7;7.5;4;6.2;13.5;11.1;6.3;42.5;0;1;0.2;67.2;29.6;0;0;2.2;0;35.7;48.2;13;0;0.8;0;0;0;0;5.8;0;0;63.3;0;0;5.6;25.4;85.8;5.1;9.1;0;0;0;0
81412;79783.8;0.6;0.4;65.3;2;51.4;0.6;0.2;0.3;19.2;42.6;8.2;3.3;6.2;13.5;11.1;5.9;38.2;0;0.9;0.2;71.8;32.4;0;0;0;0;31.1;40;27.2;0;1.8;0;0;0;0;12;0.1;0;76.3;0;0;11.6;0;85.6;10.6;3.7;0;0;0;0
93210;91345.8;0.7;0.5;73.3;2;51.4;0.6;0.2;0.3;21.5;42.7;8.4;3.1;6.7;13.5;11.1;9.4;41.4;1;0.9;0.2;72.2;30.5;0;0;0;1.8;18.3;50.4;22;0;7.5;0;0;0;0;4.7;0;0;84.2;0;0;11.1;0;91.2;5.2;1.9;1.5;0;0;0.2
92257;90411.9;0.7;0.5;73.6;2;39;0.2;0.2;0.3;21.6;42.6;8.4;3.1;6.3;14.6;20.3;10.2;37.8;1;0.8;0.2;75.2;29.5;0;0;0;1;13;44.6;19.8;0;18;0;3.5;0;0;7;0;0;87.5;0;0;5.5;0;50.6;25.9;22.6;0.8;0;0;0.1
49966;49009.7;0.7;0.5;69.5;1.9;39;0.2;0.3;0.4;20.3;43;8.2;3.3;6.5;13.1;12.8;5.9;48.7;1;1.4;0.1;78.5;27.6;0;0;0;0.7;9.5;36.8;17.9;0;27.6;0;7.5;0;0;9.1;0;0;90.9;0;0;0;0;14.1;45.4;40.4;0;0;0;0
44680;43768.4;0.7;0.5;71.7;2;31.8;0.2;0.2;0.3;13.8;38.6;7.3;4.2;2.9;16;8.7;6.7;66.8;6;0.9;0.1;80.5;18.7;0;0;0;0;42.2;57.8;0;0;0;0;0;0;0;19.7;0;0;0;0;0;80.3;0;69.7;13.7;16.5;0;0;0;0
102604;99962.7;0.6;0.4;73.3;2.6;38.7;0.4;0.2;0.3;20.8;43.3;9;2.5;5.7;15.4;11.3;8.2;63.8;1;1.3;0.2;68;18.2;0;0;1.5;0.4;37.3;46.1;9.7;0.4;4.5;0;0;0;0;11.7;0;0;40.5;0;0;47.8;0;72.6;14.7;12.7;0;0;0;0
83920;81599.8;0.7;0.6;82.9;2.8;49.2;0.4;0.4;0.5;11.6;44.9;8.4;3.1;5.4;13.8;16.2;13;47.4;6;1;0.3;62.9;17.4;0;0;3.5;1;30.5;28.7;23.8;1;11.5;0;0;0;0;0;0;0;100;0;0;0;0;76.4;16.5;7.1;0;0;0;0
117712;114193.1;0.6;0.4;68.4;3;31.7;0.4;0.3;0.3;21.4;43.1;9.4;2.1;6.6;14;8.4;5.8;46.8;6;0.9;0.2;72.2;9.9;0;0;0;0;40.5;19.8;12.4;0.7;26.5;0;0;0;0;0;0;0;97.7;0;0;2.3;0;53.7;32.3;14;0;0;0;0
95788;93593.5;0.6;0.4;66.7;2.3;40.5;0.4;0.4;0.4;21.7;44.7;8.9;2.6;6.9;15.1;8.8;4.6;46.1;4;1;0.1;77.9;1.9;0;0;0;0;13.1;44.5;13.2;4.7;24.6;0;0;0;0;0;0;0;77.2;0;0;22.8;0;82.5;13.1;4.4;0;0;0;0
104932;102375.7;0.5;0.4;71.5;2.4;52.4;0.8;0.3;0.4;16.2;39.4;8;3.5;7;13.9;9.7;5.1;47.7;3;0.9;0.2;62.6;39.8;0;0;7;1.4;22.6;61.4;5;0;2.6;0;0;0;0;1.8;0;0;52.8;0;0;45.4;0;95.8;4.2;0;0;0;0;0
108584;105701.8;0.4;0.3;61.8;2.7;44.3;0.3;0.4;0.5;19.8;41.2;8.8;2.7;7.1;13.2;7.7;4.5;48;2;1;0.2;55.4;20.3;0;0;10.2;1.8;31.5;42.1;6.8;2.8;4.7;0;0;0;0;0;0;0;93.2;0;0;6.8;0;86.4;10.5;3.1;0;0;0;0
104096;101145;0.4;0.3;66.6;2.8;29;0.3;0.2;0.3;21;41.3;9.1;2.4;7.4;13.3;8;5.5;48;1;0.9;0.1;69;22.6;0;0;4.9;0;43.4;27.3;9.2;10;5.2;0;0;0;0;0;0;0;93.7;0;0;6.3;0;60;29.2;10.8;0;0;0;0
106132;103249.7;0.7;0.5;77.1;2.7;40.4;0.5;0.2;0.4;20;42;8.9;2.6;7.5;14.2;7.9;4.6;49.4;2;1;0.2;75.3;5.6;0;0;1.7;0;28.6;35;16;1.5;17.2;0;0;0;0;0.3;0;0;85.8;0;0;13.8;0;64.6;31.3;4.1;0;0;0;0
95044;92141.4;0.6;0.5;72.7;3.1;37.9;0.7;0.3;0.3;21.7;34.8;8.7;2.8;7.7;14.2;6.2;5.3;59.9;3;1.4;0.2;72.7;1.2;0;0;5.8;0;21.9;40.6;16.3;0.7;14.6;0;0;0;0;0.5;0;0;84.2;0;0;15.3;0;66.8;29.5;3.7;0;0;0;0
98608;95736.2;0.7;0.5;71.6;2.9;37.8;0.3;0.4;0.4;21.4;39.1;9;2.5;7.7;12.9;9.5;7.6;45.7;3;1;0.2;71.5;0;0;0;15.1;0;14.1;48.8;14.3;2.1;5.2;0.4;0;0;0;0.9;0;0;84.1;0;0;15;0;67.8;27;5.3;0;0;0;0
100260;97544.3;0.5;0.4;73.3;2.7;29;0.3;0.3;0.4;21.4;39.2;8.8;2.7;7.7;13.3;7.8;6.2;44.4;2;0.9;0.2;67;0;0;0;17.6;0;24.5;37.1;4.8;0.7;2.4;11.8;1.1;0;0.4;5.7;0;0;94;0;0;0;0;14.2;84.6;1.2;0;0;0;0
103060;99911.4;0.6;0.4;69;3.1;27.6;0.3;0.2;0.3;22.3;41.5;9.4;2.1;7.7;13;9.1;7.6;46.5;2;1;0.1;77;0;0;0;3.9;0;19.6;46.7;10.6;14;2.4;2.6;0.2;0;2.1;52.7;0;0;41.6;0;0;3.6;0;42.9;48.7;8.4;0;0;0;0
104856;102422.1;0.5;0.4;71;2.3;33.7;0.4;0.3;0.3;20;41.2;8.4;3.1;7.7;14.3;11.1;8.1;46.5;4;0.9;0.1;79.2;0;0;0;0;0;45.5;23.3;20.6;5.8;4.8;0;0;0;9.6;50.9;0;0;31.1;0;0;8.4;0;56;31.8;12.1;0;0;0;0
99280;96939.4;0.5;0.4;70.8;2.4;33.8;0.4;0.3;0.3;24.4;37.8;8.6;2.9;7.7;15.6;8.3;5.4;50.9;3;1.1;0.1;76.9;0;0;0;1.6;0;48.7;25.1;17.1;2.3;3.8;1.1;0.2;0;6.5;33.6;0;0;38;0;0;21.9;0;61.3;28.7;10;0;0;0;0
101332;98597.6;0.4;0.2;58.3;2.7;54;0.6;0.4;0.5;25;38.6;9.1;2.4;7.7;14.9;10.8;4;54.6;2;1.2;0.1;71.6;0;0;0;3.5;0;41.8;37.6;9.6;2.8;1.8;2.5;0.3;0;0;18.8;0;0;44.6;0;0;36.7;0;65.7;27.6;6.7;0;0;0;0
90500;88230.5;0.4;0.2;60.4;2.5;40.4;0.4;0.3;0.4;24.9;35.2;8.5;3;7.7;15.1;9.5;4.1;47.8;2;1.2;0.1;70.9;0;0;0;8.8;0;34.8;18.9;23.1;5.4;8.4;0.4;0.1;0;7.3;16.1;0;0;33.9;0;0;42.7;0;68;25.5;6.5;0;0;0;0
99120;96535;0.7;0.5;74;2.6;43.4;0.5;0.3;0.3;24.7;35.1;8.6;2.9;7.7;14;10;6.3;50.8;4;1.1;0.2;77.8;0;0;1.9;8.9;0;27.4;13.8;28.6;5.1;14.2;0;0;0;13.8;13;0;0;31.6;0;0;41.6;0;64.2;30.4;5.4;0;0;0;0
96880;94715.5;0.8;0.6;78.8;2.2;45.2;0.4;0.3;0.3;24.1;35.7;8.2;3.3;7.7;15.1;12.7;7.7;53.3;3;1.1;0.2;76.3;0;0;6.1;6.9;0;14.3;11;34.7;3.2;23.9;0;0;0;24.7;7.3;0;0;31.4;0;0;36.6;0;54.9;42;3;0;0;0;0
110644;107446.6;0.7;0.5;75.9;2.9;35.6;0.5;0.3;0.3;21.6;38.8;8.9;2.6;6.7;14.9;9.5;5.6;47.8;6;0.9;0.3;58.1;0;0;7.6;0.5;12.7;20.3;15;14.9;1.7;27.3;0;0;0;7.2;2.8;0;0;33.2;4.5;0;40.6;11.6;68.1;16.5;15.4;0;0;0;0
90364;88336.6;0.9;0.7;77.9;2.2;46.7;1;0.3;0.3;24.4;41;8.8;2.7;6.8;14.5;8.8;5.9;48.7;4;1.3;0.4;56.5;10.2;0;4.4;0;9.5;32.5;13;15.1;1;24.5;0;0;0;0;9.9;0;0;38.8;3.4;0;39.3;8.7;76.1;12.5;11.4;0;0;0;0
97224;94739.4;0.7;0.5;69.4;2.6;39;0.4;0.4;0.3;24.6;43.2;9.3;2.2;6.8;14.8;8.3;5.6;53.3;4;1.2;0.3;50;12.2;0;0;0;0;41.5;13;22.5;0;23;0;0;0;0;18;0.6;0;42.2;0;0;39.1;0;73.4;22.3;4.2;0;0;0;0
95260;92376.2;0.7;0.5;72.4;3;45.6;0.5;0.3;0.4;20.1;38;8.8;2.7;6.6;15.3;5.8;2.6;80.2;3;1.4;0.3;64.3;0;0;0;0;0.2;29.8;18.1;29.6;0.3;22;0;0;0;0;12.8;2.2;0;36.3;0;0;48.6;0;65;26.5;8.5;0;0;0;0
95528;92604;0.7;0.5;70.1;3.1;45.1;0.7;0.3;0.3;20.9;35.4;8.7;2.8;6.5;13.7;10.6;5.7;57;4;1.3;0.2;64.3;0;0;0;0;1.9;35;15.2;33.2;3.5;11.2;0;0;0;0;5.6;11;0;20.1;0;0;63.3;0;59.3;27.5;13.2;0;0;0;0
111928;109119.2;0.8;0.6;77.2;2.5;53.2;0.4;0.4;0.5;20.9;34.4;8;3.5;6.7;12.6;11.8;7;57.4;3;1.1;0.2;71.2;6.3;0;0;2.7;3.3;44.9;20.7;17.4;0;10.9;0;0;0;27.4;15.6;2.4;0;26.1;0;0;28.4;0;60.1;33.3;6.6;0;0;0;0
103872;101262.5;0.7;0.5;69;2.5;37.5;0.3;0.3;0.4;21;35.4;8.2;3.3;7.9;13.3;14;9.4;57;3;1.2;0.2;71.6;15;0;0;0.1;0.2;61.8;1;36.4;0;0.5;0;0;0;1.3;54;0.1;0;23.8;0;0;20.8;0;76.8;10.4;12.8;0;0;0;0
106328;103384.7;0.6;0.4;63.6;2.8;46.3;0.2;0.3;0.4;21;35.8;8.4;3.1;7.9;13.5;10.9;4.4;54.3;3;1.1;0.2;74;14;0;0;0;0.6;64.4;0;30.6;0;4.4;0;0;0;0;34.7;0;0;55.6;0;0;9.7;0;82.1;4.4;13.5;0;0;0;0
105596;102798.1;0.6;0.3;59.9;2.6;36.5;0.5;0.2;0.3;19.2;33.2;7.9;3.6;7.4;14.1;7.5;4.7;38.3;5;0.8;0.2;58.6;9.6;0;0.2;3.4;0.7;64.2;4.8;19;0;7.8;0;0;0;0;10;0;0;87.7;0;0;0;2.3;82.8;0;9.7;3.1;0;0;4.4
105592;102195.8;0.5;0.3;55.2;3.2;31.4;0.3;0.3;0.3;23;36;9.1;2.4;7.6;12.7;11.1;9.3;33.3;3;0.7;0.2;66.2;21.4;0;3.3;42.7;0;49.4;3.3;0.2;0;1.1;0;0;0;0;0;0;0;55.1;0;0;0;44.9;86.1;0;13.9;0;0;0;0
97552;95030.8;0.5;0.3;60.5;2.6;33.5;0.3;0.3;0.3;20.8;36.5;8.3;3.2;7.6;14.2;9.7;6.7;35.1;3;0.7;0.2;68.9;43.1;0;6.7;10.2;1.2;33.2;21;5.6;0;3.8;18.3;0;0;6.2;37.2;0;0;12.1;37.2;0;0;7.3;96.6;0;3.4;0;0;0;0
95944;92585.9;0.6;0.4;64;3.5;41.4;0.3;0.3;0.4;23.5;36.7;9.5;2;7.8;13.7;11.7;4;33.4;4;0.8;0.2;74.2;9.2;0;2.3;0.8;9.1;68.4;8.5;3.8;0;4.3;1.9;0.9;0;12.4;62.6;0;0;14;5.2;0;5.4;0.4;87.7;0.1;10.1;1.1;0;0;1
103000;99503.6;0.5;0.3;59.1;3.4;32.8;0.4;0.2;0.3;24.9;37.4;9.6;1.9;7.8;13.2;11.7;3.7;50.8;3;1.1;0.2;65.3;1.5;0;4.5;1.8;0.2;60.3;14.9;4.6;1.8;9.6;0;2.4;0;3.4;21.5;0;0;56.2;3.7;0;15.2;0;77.5;0.1;16.7;2.9;0;0;2.8
96772;93703.8;0.9;0.7;75.2;3.2;36.5;0.4;0.2;0.4;25.5;36.5;9.4;2.1;7.6;13.7;9.1;4.6;50.3;3;1;0.2;77.3;7.8;0;0.2;4.6;0.5;60.1;4.9;5.9;3.9;19.8;0;0;0;1;20.5;1.5;0;70.9;0;0;6.2;0;84.5;0;15.5;0;0;0;0
105148;101710.5;0.7;0.5;73.1;3.3;38.3;0.4;0.3;0.4;25.5;37;9.5;2;7.8;13;13.4;6.1;49.2;3;1.1;0.2;75;17.4;0;0.7;3.4;0;68.3;7.8;9.4;0;10.4;0;0;0;3.9;3.7;8.8;0;66.5;0;0;17.1;0;84.1;0;15.9;0;0;0;0
100556;97983.1;0.9;0.7;81;2.6;36.6;0.4;0.3;0.3;22.9;38.7;8.7;2.8;7.7;14.2;11.2;8.9;30.1;2;0.6;0.2;76;12.8;0;0;0;0;68.6;6.3;12.9;1.1;11;0;0;0;4.1;0;17;0;74.1;0;0;4.8;0;91.1;0;8.9;0;0;0;0
98260;95751.3;0.6;0.4;65.1;2.6;32.8;0.4;0.3;0.4;23.2;38.5;8.7;2.8;7.7;14.5;15.9;11.8;57.7;3;1.2;0.2;66.1;5.4;0;0;0;0;52.6;10.6;15.1;2.9;18.8;0;0;0;5.7;0;19.5;1.1;73.7;0;0;0;0;88.9;1.1;10;0;0;0;0
